Sample	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
S47_R2	2169.0	21.0	12.0	11.0	106.0	11.0	11.0	7.0	9.0	107.0	48.0	14.0	180.0	17.0	9.0	5.0	7.0	33.0	16.0	16.0	19.0	13.0	16.0	9.0	9.0	7.0	9.0	31.0	19.0	7.0	31.0	8.0	3.0	3.0	33.0	21.0	47.0	8.0	11.0	5.0	29.0	12.0	3220.0	182082.0
S48_R1	1203.0	6.0	0.0	14.0	4.0	9.0	7.0	7.0	11.0	43.0	27.0	7.0	78.0	9.0	5.0	10.0	4.0	31.0	15.0	13.0	19.0	8.0	36.0	22.0	16.0	10.0	25.0	98.0	26.0	20.0	94.0	16.0	13.0	16.0	20.0	67.0	78.0	12.0	52.0	19.0	33.0	17.0	580.0	28918.0
S48_R2	1259.0	5.0	0.0	13.0	5.0	15.0	8.0	6.0	10.0	43.0	26.0	8.0	71.0	8.0	4.0	10.0	5.0	24.0	12.0	13.0	17.0	8.0	35.0	18.0	16.0	9.0	20.0	22.0	23.0	16.0	25.0	11.0	14.0	12.0	16.0	26.0	67.0	9.0	22.0	16.0	28.0	9.0	399.0	29335.0
S49_R1	1346.0	20.0	11.0	13.0	9.0	15.0	11.0	16.0	19.0	324.0	216.0	14.0	725.0	29.0	22.0	16.0	16.0	127.0	28.0	33.0	105.0	22.0	46.0	52.0	32.0	49.0	43.0	640.0	83.0	38.0	849.0	22.0	22.0	31.0	50.0	305.0	426.0	43.0	321.0	34.0	75.0	30.0	2791.0	112525.0
S49_R2	1444.0	24.0	9.0	13.0	12.0	17.0	12.0	21.0	21.0	297.0	209.0	13.0	639.0	24.0	21.0	22.0	14.0	91.0	26.0	37.0	83.0	25.0	39.0	59.0	29.0	48.0	39.0	106.0	42.0	31.0	97.0	19.0	20.0	28.0	44.0	72.0	289.0	24.0	73.0	21.0	63.0	20.0	2050.0	115357.0
S51_R1	2375.0	35.0	11.0	24.0	15.0	22.0	16.0	17.0	18.0	283.0	119.0	16.0	327.0	33.0	17.0	30.0	13.0	81.0	25.0	23.0	68.0	17.0	43.0	60.0	25.0	31.0	39.0	414.0	59.0	47.0	462.0	28.0	29.0	42.0	43.0	250.0	395.0	40.0	161.0	33.0	83.0	32.0	1796.0	96037.0
S51_R2	2483.0	40.0	11.0	22.0	14.0	23.0	18.0	15.0	19.0	244.0	106.0	18.0	271.0	34.0	19.0	34.0	13.0	61.0	25.0	21.0	57.0	15.0	45.0	48.0	22.0	31.0	35.0	80.0	34.0	43.0	51.0	20.0	27.0	30.0	41.0	57.0	336.0	29.0	29.0	18.0	63.0	25.0	1505.0	97602.0
S52_R1	715.0	6.0	0.0	3.0	3.0	2.0	2.0	0.0	3.0	19.0	9.0	0.0	47.0	2.0	2.0	3.0	3.0	5.0	3.0	1.0	10.0	2.0	4.0	4.0	4.0	1.0	5.0	28.0	6.0	3.0	25.0	2.0	4.0	2.0	0.0	9.0	15.0	2.0	12.0	4.0	18.0	3.0	181.0	15837.0
S52_R2	743.0	6.0	0.0	3.0	3.0	3.0	1.0	1.0	3.0	14.0	6.0	0.0	35.0	3.0	2.0	2.0	3.0	3.0	3.0	1.0	6.0	2.0	4.0	3.0	5.0	1.0	4.0	4.0	2.0	3.0	2.0	1.0	3.0	2.0	1.0	2.0	13.0	2.0	4.0	1.0	15.0	1.0	185.0	15908.0
S54_R1	927.0	6.0	5.0	11.0	211.0	4.0	7.0	4.0	6.0	21.0	13.0	2.0	30.0	7.0	4.0	3.0	0.0	6.0	13.0	6.0	7.0	4.0	1.0	2.0	6.0	14.0	4.0	19.0	7.0	7.0	18.0	3.0	10.0	8.0	69.0	13.0	8.0	6.0	15.0	1.0	10.0	8.0	379.0	191137.0
S54_R2	984.0	10.0	5.0	12.0	229.0	3.0	5.0	3.0	6.0	20.0	9.0	2.0	25.0	6.0	3.0	2.0	0.0	5.0	8.0	7.0	6.0	3.0	1.0	2.0	5.0	17.0	3.0	10.0	4.0	5.0	7.0	1.0	0.0	1.0	56.0	6.0	5.0	2.0	5.0	1.0	6.0	4.0	4228.0	187320.0
S55_R1	3649.0	55.0	25.0	27.0	39.0	25.0	30.0	37.0	55.0	450.0	302.0	51.0	881.0	67.0	46.0	49.0	34.0	147.0	65.0	56.0	161.0	53.0	93.0	88.0	54.0	96.0	91.0	788.0	115.0	107.0	857.0	65.0	63.0	80.0	90.0	410.0	346.0	75.0	334.0	52.0	139.0	90.0	2990.0	169959.0
S55_R2	3786.0	55.0	30.0	28.0	42.0	29.0	29.0	38.0	51.0	406.0	263.0	51.0	751.0	65.0	46.0	49.0	32.0	121.0	59.0	60.0	132.0	52.0	83.0	95.0	53.0	89.0	86.0	162.0	79.0	96.0	119.0	52.0	52.0	58.0	67.0	140.0	287.0	41.0	87.0	32.0	99.0	46.0	3020.0	172268.0
S56_R1	9951.0	38.0	13.0	19.0	30.0	22.0	26.0	32.0	23.0	138.0	77.0	23.0	208.0	27.0	24.0	26.0	27.0	70.0	28.0	31.0	49.0	31.0	68.0	51.0	30.0	62.0	53.0	264.0	55.0	47.0	235.0	39.0	35.0	44.0	57.0	154.0	57.0	42.0	132.0	53.0	70.0	80.0	1602.0	119106.0
S56_R2	10443.0	38.0	12.0	12.0	34.0	37.0	19.0	33.0	21.0	120.0	61.0	22.0	184.0	29.0	24.0	31.0	26.0	38.0	23.0	37.0	47.0	28.0	66.0	47.0	29.0	57.0	48.0	79.0	43.0	36.0	46.0	29.0	32.0	28.0	41.0	49.0	33.0	28.0	40.0	27.0	45.0	43.0	1453.0	119631.0
S57_R1	13132.0	50.0	24.0	26.0	15.0	19.0	27.0	55.0	17.0	243.0	133.0	29.0	391.0	45.0	22.0	30.0	21.0	87.0	35.0	30.0	75.0	29.0	78.0	60.0	36.0	66.0	45.0	339.0	40.0	63.0	350.0	39.0	30.0	31.0	61.0	177.0	322.0	32.0	148.0	25.0	43.0	30.0	1288.0	211630.0
S57_R2	13521.0	55.0	26.0	25.0	30.0	45.0	30.0	51.0	21.0	216.0	126.0	26.0	345.0	44.0	24.0	29.0	22.0	78.0	36.0	33.0	56.0	25.0	77.0	51.0	26.0	61.0	41.0	67.0	28.0	59.0	62.0	28.0	29.0	28.0	48.0	49.0	257.0	18.0	29.0	7.0	28.0	16.0	3084.0	210511.0
S58_R1	688.0	9.0	5.0	5.0	142.0	3.0	0.0	7.0	0.0	43.0	25.0	10.0	54.0	5.0	4.0	6.0	4.0	11.0	5.0	9.0	12.0	11.0	6.0	11.0	2.0	24.0	6.0	55.0	12.0	7.0	55.0	9.0	5.0	6.0	12.0	28.0	14.0	7.0	28.0	5.0	20.0	8.0	362.0	105393.0
S58_R2	763.0	8.0	6.0	6.0	144.0	1.0	0.0	6.0	0.0	34.0	23.0	10.0	50.0	6.0	4.0	5.0	4.0	11.0	2.0	9.0	9.0	10.0	5.0	9.0	3.0	25.0	5.0	11.0	9.0	7.0	11.0	8.0	2.0	4.0	11.0	7.0	13.0	3.0	9.0	4.0	14.0	7.0	3245.0	102610.0
S59_R1	267.0	0.0	1.0	3.0	79.0	3.0	1.0	2.0	0.0	8.0	8.0	2.0	22.0	2.0	3.0	6.0	1.0	4.0	21.0	8.0	3.0	4.0	6.0	5.0	9.0	11.0	3.0	26.0	5.0	4.0	25.0	1.0	11.0	9.0	70.0	16.0	10.0	4.0	11.0	7.0	18.0	7.0	431.0	202468.0
S59_R2	277.0	1.0	1.0	5.0	86.0	4.0	3.0	2.0	1.0	12.0	6.0	2.0	15.0	1.0	3.0	8.0	2.0	4.0	14.0	7.0	3.0	3.0	4.0	6.0	8.0	10.0	3.0	8.0	5.0	3.0	5.0	0.0	4.0	8.0	69.0	10.0	10.0	3.0	3.0	4.0	11.0	8.0	6440.0	196523.0
S5_R1	2920.0	12.0	9.0	15.0	364.0	9.0	7.0	14.0	6.0	32.0	31.0	7.0	59.0	10.0	4.0	6.0	7.0	13.0	8.0	12.0	11.0	7.0	21.0	8.0	7.0	7.0	19.0	52.0	14.0	7.0	50.0	14.0	11.0	8.0	18.0	22.0	8.0	14.0	26.0	6.0	31.0	12.0	315.0	94697.0
S5_R2	3033.0	15.0	7.0	18.0	383.0	9.0	5.0	13.0	8.0	29.0	27.0	7.0	45.0	10.0	4.0	6.0	5.0	9.0	7.0	11.0	8.0	8.0	14.0	7.0	5.0	7.0	14.0	14.0	8.0	7.0	15.0	12.0	13.0	5.0	14.0	12.0	8.0	7.0	13.0	2.0	22.0	10.0	4380.0	90674.0
S60_R1	1561.0	6.0	7.0	10.0	64.0	6.0	4.0	7.0	7.0	38.0	12.0	3.0	47.0	3.0	2.0	6.0	8.0	14.0	5.0	1.0	6.0	7.0	8.0	6.0	13.0	15.0	5.0	41.0	9.0	10.0	42.0	4.0	4.0	8.0	7.0	21.0	26.0	9.0	12.0	7.0	10.0	7.0	407.0	136397.0
S60_R2	1651.0	10.0	8.0	9.0	63.0	3.0	4.0	5.0	7.0	25.0	10.0	3.0	37.0	5.0	2.0	6.0	7.0	12.0	4.0	3.0	8.0	7.0	9.0	4.0	10.0	17.0	7.0	8.0	7.0	9.0	7.0	2.0	3.0	4.0	4.0	5.0	14.0	6.0	3.0	5.0	9.0	6.0	4669.0	132195.0
S61_R1	2307.0	7.0	2.0	10.0	7.0	7.0	7.0	1.0	9.0	24.0	14.0	6.0	34.0	7.0	6.0	3.0	4.0	9.0	6.0	11.0	13.0	8.0	13.0	14.0	9.0	15.0	10.0	40.0	13.0	16.0	44.0	10.0	8.0	14.0	33.0	21.0	24.0	0.0	30.0	14.0	20.0	16.0	457.0	169435.0
S61_R2	2447.0	7.0	2.0	10.0	6.0	6.0	4.0	1.0	8.0	22.0	10.0	7.0	31.0	8.0	7.0	3.0	3.0	11.0	7.0	10.0	12.0	9.0	14.0	17.0	6.0	18.0	9.0	15.0	12.0	12.0	14.0	7.0	5.0	12.0	29.0	5.0	19.0	3.0	11.0	5.0	17.0	11.0	5492.0	164394.0
S62_R1	2713.0	17.0	9.0	6.0	47.0	7.0	16.0	11.0	13.0	82.0	62.0	16.0	121.0	22.0	13.0	22.0	8.0	34.0	23.0	19.0	34.0	23.0	46.0	26.0	24.0	34.0	29.0	178.0	52.0	36.0	142.0	29.0	17.0	24.0	50.0	93.0	44.0	34.0	78.0	36.0	86.0	39.0	1374.0	222969.0
S62_R2	2851.0	18.0	8.0	5.0	53.0	9.0	13.0	8.0	16.0	71.0	55.0	17.0	102.0	24.0	13.0	19.0	12.0	24.0	25.0	20.0	25.0	21.0	46.0	24.0	25.0	34.0	25.0	47.0	43.0	35.0	32.0	25.0	18.0	20.0	44.0	35.0	37.0	26.0	37.0	21.0	67.0	25.0	6578.0	218105.0
S63_R1	19220.0	34.0	17.0	18.0	45.0	19.0	28.0	32.0	24.0	87.0	51.0	20.0	83.0	24.0	18.0	20.0	5.0	21.0	22.0	17.0	23.0	18.0	22.0	18.0	9.0	20.0	26.0	67.0	24.0	28.0	45.0	22.0	16.0	9.0	27.0	39.0	29.0	20.0	40.0	29.0	79.0	22.0	727.0	110533.0
S63_R2	20143.0	34.0	19.0	20.0	53.0	16.0	27.0	16.0	23.0	76.0	46.0	20.0	78.0	22.0	21.0	21.0	8.0	18.0	19.0	17.0	20.0	19.0	24.0	17.0	11.0	16.0	25.0	25.0	27.0	28.0	10.0	16.0	14.0	9.0	22.0	22.0	22.0	17.0	20.0	21.0	66.0	15.0	1371.0	109163.0
S64_R1	9217.0	21.0	22.0	34.0	73.0	18.0	20.0	26.0	5.0	35.0	26.0	9.0	49.0	7.0	0.0	5.0	3.0	9.0	4.0	6.0	7.0	4.0	5.0	12.0	8.0	9.0	9.0	29.0	4.0	9.0	35.0	7.0	10.0	3.0	9.0	13.0	8.0	10.0	21.0	12.0	26.0	13.0	609.0	140722.0
S64_R2	10263.0	19.0	21.0	33.0	119.0	79.0	18.0	20.0	2.0	30.0	17.0	9.0	52.0	7.0	0.0	5.0	3.0	8.0	5.0	5.0	7.0	4.0	9.0	12.0	7.0	11.0	9.0	13.0	4.0	10.0	16.0	6.0	9.0	3.0	8.0	6.0	7.0	10.0	17.0	12.0	26.0	13.0	889.0	139360.0
S65_R1	4704.0	17.0	10.0	14.0	47.0	18.0	52.0	102.0	29.0	24.0	33.0	6.0	24.0	10.0	6.0	9.0	16.0	12.0	16.0	8.0	7.0	8.0	14.0	17.0	18.0	11.0	26.0	37.0	20.0	18.0	43.0	25.0	19.0	15.0	21.0	29.0	25.0	22.0	43.0	17.0	90.0	33.0	726.0	221852.0
S65_R2	5124.0	18.0	10.0	10.0	50.0	20.0	26.0	22.0	7.0	19.0	4.0	3.0	20.0	11.0	6.0	9.0	17.0	10.0	18.0	8.0	11.0	7.0	14.0	19.0	21.0	13.0	22.0	20.0	23.0	19.0	20.0	21.0	20.0	13.0	20.0	23.0	28.0	22.0	35.0	14.0	92.0	33.0	2758.0	219613.0
S66_R1	19447.0	29.0	36.0	90.0	71.0	74.0	41.0	49.0	33.0	295.0	446.0	13.0	2944.0	25.0	7.0	2.0	5.0	19.0	34.0	4.0	10.0	7.0	11.0	14.0	8.0	10.0	15.0	81.0	11.0	15.0	530.0	9.0	6.0	3.0	22.0	47.0	15.0	10.0	28.0	7.0	10.0	19.0	848.0	81451.0
S66_R2	20685.0	23.0	31.0	70.0	117.0	173.0	47.0	29.0	14.0	291.0	430.0	9.0	2876.0	23.0	6.0	2.0	3.0	16.0	31.0	3.0	9.0	4.0	13.0	13.0	10.0	10.0	15.0	39.0	7.0	13.0	177.0	8.0	6.0	2.0	21.0	19.0	14.0	8.0	11.0	5.0	9.0	20.0	734.0	80805.0
S67_R1	8422.0	42.0	24.0	22.0	35.0	28.0	16.0	27.0	38.0	232.0	124.0	18.0	332.0	41.0	27.0	32.0	32.0	103.0	37.0	42.0	80.0	22.0	69.0	51.0	34.0	51.0	61.0	381.0	71.0	62.0	429.0	37.0	40.0	52.0	70.0	232.0	206.0	30.0	216.0	51.0	77.0	62.0	2427.0	233238.0
S67_R2	8958.0	48.0	20.0	25.0	65.0	62.0	15.0	25.0	38.0	224.0	115.0	17.0	310.0	45.0	30.0	36.0	33.0	94.0	42.0	45.0	78.0	25.0	72.0	54.0	38.0	48.0	67.0	146.0	57.0	59.0	119.0	37.0	44.0	57.0	65.0	119.0	207.0	30.0	119.0	48.0	72.0	61.0	1626.0	234228.0
S68_R1	1312.0	7.0	5.0	7.0	8.0	4.0	8.0	10.0	10.0	38.0	26.0	11.0	47.0	6.0	3.0	3.0	6.0	8.0	6.0	19.0	15.0	4.0	8.0	6.0	7.0	4.0	4.0	27.0	9.0	2.0	25.0	4.0	3.0	4.0	63.0	18.0	11.0	2.0	16.0	7.0	8.0	9.0	245.0	68165.0
S68_R2	1363.0	7.0	4.0	10.0	12.0	4.0	7.0	11.0	9.0	42.0	28.0	13.0	45.0	7.0	3.0	4.0	4.0	6.0	4.0	21.0	15.0	4.0	7.0	6.0	5.0	5.0	4.0	14.0	9.0	3.0	6.0	4.0	2.0	4.0	57.0	9.0	12.0	2.0	11.0	6.0	8.0	7.0	305.0	68101.0
S69_R1	4197.0	12.0	12.0	15.0	27.0	14.0	17.0	24.0	22.0	46.0	22.0	17.0	56.0	21.0	19.0	9.0	7.0	19.0	22.0	15.0	23.0	35.0	22.0	20.0	16.0	53.0	22.0	58.0	32.0	35.0	88.0	21.0	16.0	19.0	25.0	46.0	29.0	24.0	48.0	32.0	20.0	31.0	683.0	191015.0
S69_R2	4430.0	11.0	14.0	14.0	30.0	18.0	17.0	20.0	17.0	46.0	19.0	20.0	53.0	19.0	21.0	12.0	9.0	18.0	21.0	16.0	19.0	34.0	21.0	17.0	17.0	46.0	21.0	27.0	27.0	32.0	44.0	18.0	14.0	14.0	26.0	26.0	29.0	20.0	21.0	30.0	14.0	30.0	1526.0	190108.0
S6_R1	319.0	4.0	0.0	2.0	68.0	0.0	1.0	4.0	2.0	8.0	3.0	1.0	10.0	1.0	0.0	0.0	0.0	5.0	6.0	7.0	1.0	1.0	2.0	1.0	7.0	2.0	2.0	3.0	1.0	1.0	7.0	1.0	6.0	2.0	36.0	7.0	13.0	4.0	6.0	1.0	10.0	2.0	416.0	210541.0
S6_R2	354.0	5.0	0.0	2.0	78.0	0.0	1.0	4.0	2.0	6.0	3.0	1.0	9.0	2.0	0.0	0.0	0.0	4.0	6.0	7.0	2.0	1.0	2.0	1.0	7.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0	2.0	23.0	4.0	13.0	2.0	2.0	1.0	4.0	3.0	4787.0	206168.0
S70_R1	11394.0	29.0	23.0	31.0	19.0	23.0	24.0	33.0	18.0	85.0	56.0	15.0	145.0	18.0	11.0	21.0	7.0	56.0	22.0	32.0	45.0	27.0	41.0	42.0	29.0	53.0	44.0	188.0	45.0	48.0	223.0	32.0	32.0	39.0	39.0	107.0	52.0	38.0	117.0	32.0	71.0	67.0	1806.0	233041.0
S70_R2	12193.0	27.0	22.0	32.0	46.0	44.0	21.0	21.0	13.0	80.0	50.0	15.0	144.0	20.0	14.0	22.0	11.0	51.0	23.0	33.0	39.0	22.0	41.0	44.0	30.0	58.0	48.0	110.0	37.0	49.0	80.0	35.0	29.0	40.0	47.0	69.0	55.0	40.0	66.0	31.0	71.0	61.0	1776.0	232560.0
S71_R1	5166.0	11.0	8.0	14.0	29.0	13.0	10.0	11.0	4.0	15.0	8.0	2.0	20.0	3.0	3.0	4.0	2.0	9.0	5.0	9.0	10.0	10.0	11.0	6.0	11.0	21.0	8.0	50.0	10.0	20.0	48.0	12.0	8.0	7.0	45.0	38.0	12.0	13.0	23.0	14.0	24.0	8.0	576.0	160852.0
S71_R2	5484.0	10.0	7.0	11.0	37.0	27.0	6.0	8.0	4.0	19.0	10.0	2.0	26.0	4.0	2.0	2.0	1.0	8.0	5.0	9.0	8.0	7.0	14.0	6.0	12.0	25.0	9.0	21.0	7.0	20.0	19.0	11.0	8.0	8.0	43.0	14.0	13.0	11.0	12.0	11.0	21.0	11.0	1326.0	159864.0
S72_R1	7821.0	38.0	22.0	52.0	49.0	86.0	100.0	105.0	53.0	204.0	141.0	65.0	619.0	69.0	88.0	102.0	93.0	251.0	94.0	147.0	218.0	146.0	154.0	186.0	147.0	170.0	222.0	741.0	219.0	255.0	968.0	205.0	184.0	176.0	248.0	517.0	324.0	169.0	451.0	187.0	191.0	242.0	2273.0	141450.0
S72_R2	8882.0	35.0	23.0	42.0	43.0	72.0	66.0	66.0	42.0	188.0	134.0	62.0	601.0	74.0	92.0	112.0	89.0	240.0	99.0	154.0	207.0	151.0	163.0	197.0	141.0	171.0	233.0	394.0	198.0	254.0	424.0	186.0	188.0	174.0	250.0	357.0	335.0	177.0	267.0	172.0	172.0	216.0	2036.0	142063.0
S73_R1	3889.0	5.0	3.0	6.0	26.0	14.0	15.0	7.0	6.0	9.0	5.0	7.0	21.0	5.0	9.0	8.0	6.0	12.0	11.0	13.0	6.0	9.0	11.0	16.0	4.0	14.0	16.0	20.0	11.0	14.0	18.0	12.0	11.0	18.0	32.0	31.0	16.0	26.0	16.0	11.0	13.0	25.0	280.0	85841.0
S73_R2	4172.0	4.0	3.0	5.0	23.0	12.0	12.0	8.0	6.0	9.0	5.0	5.0	17.0	5.0	10.0	9.0	6.0	10.0	9.0	13.0	5.0	9.0	13.0	16.0	5.0	13.0	16.0	13.0	9.0	15.0	16.0	10.0	11.0	18.0	35.0	26.0	18.0	24.0	11.0	12.0	12.0	23.0	609.0	85266.0
S74_R1	22958.0	42.0	33.0	39.0	53.0	32.0	31.0	17.0	21.0	83.0	62.0	15.0	135.0	16.0	12.0	9.0	22.0	53.0	23.0	17.0	26.0	13.0	30.0	27.0	13.0	35.0	15.0	109.0	22.0	23.0	129.0	24.0	16.0	31.0	30.0	59.0	71.0	28.0	50.0	26.0	38.0	27.0	1325.0	130338.0
S74_R2	24751.0	44.0	28.0	39.0	91.0	82.0	26.0	14.0	20.0	84.0	64.0	17.0	138.0	17.0	15.0	11.0	21.0	47.0	20.0	18.0	26.0	18.0	30.0	27.0	19.0	34.0	16.0	44.0	21.0	27.0	40.0	21.0	16.0	29.0	24.0	40.0	65.0	28.0	31.0	24.0	33.0	20.0	1037.0	128961.0
S75_R1	11345.0	27.0	13.0	35.0	35.0	49.0	20.0	28.0	14.0	65.0	33.0	9.0	101.0	11.0	13.0	18.0	13.0	45.0	23.0	19.0	31.0	13.0	26.0	30.0	27.0	33.0	28.0	125.0	26.0	47.0	175.0	26.0	29.0	30.0	52.0	119.0	256.0	35.0	113.0	39.0	143.0	48.0	1849.0	192048.0
S75_R2	12131.0	24.0	12.0	28.0	74.0	78.0	18.0	17.0	7.0	70.0	27.0	7.0	94.0	11.0	14.0	20.0	16.0	39.0	20.0	21.0	30.0	10.0	26.0	32.0	26.0	36.0	31.0	54.0	29.0	50.0	61.0	28.0	32.0	30.0	47.0	62.0	248.0	35.0	68.0	39.0	141.0	44.0	1299.0	192078.0
S76_R1	8599.0	16.0	17.0	57.0	29.0	30.0	30.0	21.0	10.0	31.0	18.0	2.0	31.0	6.0	4.0	7.0	6.0	18.0	6.0	5.0	7.0	2.0	8.0	12.0	10.0	6.0	12.0	26.0	11.0	7.0	30.0	5.0	7.0	12.0	11.0	26.0	29.0	3.0	23.0	5.0	10.0	14.0	460.0	20584.0
S76_R2	9653.0	17.0	12.0	43.0	62.0	89.0	29.0	12.0	11.0	29.0	12.0	3.0	33.0	5.0	4.0	8.0	7.0	15.0	7.0	4.0	5.0	3.0	7.0	12.0	11.0	8.0	14.0	12.0	12.0	9.0	16.0	5.0	6.0	11.0	11.0	18.0	28.0	3.0	20.0	6.0	12.0	12.0	324.0	19643.0
S77_R1	9418.0	26.0	16.0	18.0	27.0	15.0	15.0	13.0	11.0	75.0	62.0	5.0	165.0	9.0	10.0	9.0	9.0	58.0	12.0	11.0	44.0	11.0	6.0	15.0	9.0	23.0	29.0	152.0	31.0	21.0	195.0	17.0	25.0	19.0	31.0	97.0	93.0	16.0	99.0	16.0	41.0	22.0	1200.0	105705.0
S77_R2	9928.0	28.0	14.0	17.0	35.0	29.0	9.0	11.0	11.0	66.0	61.0	7.0	151.0	8.0	10.0	9.0	10.0	48.0	12.0	10.0	40.0	11.0	9.0	15.0	11.0	22.0	29.0	53.0	22.0	16.0	45.0	14.0	21.0	19.0	25.0	34.0	89.0	15.0	39.0	15.0	35.0	21.0	919.0	105908.0
S78_R1	5380.0	22.0	12.0	19.0	37.0	23.0	38.0	23.0	23.0	61.0	24.0	23.0	141.0	29.0	19.0	42.0	27.0	67.0	22.0	31.0	47.0	46.0	49.0	78.0	57.0	63.0	83.0	165.0	74.0	79.0	229.0	71.0	47.0	58.0	71.0	153.0	143.0	52.0	139.0	88.0	76.0	88.0	1214.0	222508.0
S78_R2	5782.0	22.0	11.0	17.0	32.0	20.0	27.0	18.0	22.0	60.0	21.0	19.0	131.0	32.0	24.0	42.0	26.0	60.0	28.0	30.0	44.0	46.0	53.0	76.0	55.0	64.0	71.0	76.0	61.0	83.0	98.0	69.0	44.0	56.0	70.0	100.0	131.0	47.0	70.0	74.0	67.0	77.0	1988.0	221797.0
S79_R1	7892.0	15.0	13.0	26.0	32.0	28.0	25.0	28.0	11.0	10.0	23.0	0.0	8.0	1.0	5.0	1.0	2.0	2.0	1.0	2.0	3.0	4.0	3.0	4.0	1.0	5.0	3.0	9.0	4.0	5.0	13.0	5.0	1.0	1.0	7.0	10.0	9.0	7.0	10.0	4.0	14.0	16.0	584.0	131778.0
S79_R2	9328.0	14.0	10.0	21.0	40.0	59.0	13.0	7.0	3.0	8.0	6.0	0.0	11.0	0.0	6.0	0.0	2.0	0.0	1.0	2.0	2.0	1.0	3.0	5.0	5.0	7.0	3.0	10.0	4.0	4.0	7.0	4.0	0.0	3.0	7.0	6.0	9.0	4.0	8.0	5.0	13.0	8.0	1037.0	129939.0
S7_R1	1105.0	18.0	17.0	2.0	10.0	7.0	8.0	12.0	16.0	349.0	217.0	16.0	721.0	18.0	6.0	8.0	16.0	117.0	8.0	13.0	94.0	11.0	20.0	23.0	16.0	26.0	14.0	485.0	27.0	23.0	569.0	10.0	3.0	7.0	20.0	237.0	238.0	9.0	199.0	17.0	32.0	21.0	1634.0	110632.0
S7_R2	1181.0	19.0	18.0	4.0	12.0	6.0	12.0	12.0	15.0	313.0	179.0	16.0	602.0	18.0	9.0	10.0	16.0	74.0	14.0	10.0	62.0	12.0	18.0	16.0	15.0	23.0	16.0	58.0	21.0	15.0	54.0	8.0	4.0	6.0	19.0	41.0	205.0	6.0	22.0	9.0	26.0	12.0	1875.0	111968.0
S80_R1	46319.0	65.0	40.0	46.0	48.0	49.0	32.0	25.0	8.0	65.0	49.0	12.0	90.0	8.0	7.0	10.0	11.0	22.0	8.0	8.0	7.0	6.0	19.0	11.0	9.0	7.0	13.0	54.0	10.0	13.0	60.0	5.0	9.0	7.0	18.0	33.0	14.0	10.0	28.0	10.0	4.0	14.0	651.0	48466.0
S80_R2	47616.0	55.0	31.0	48.0	81.0	70.0	26.0	23.0	10.0	51.0	47.0	10.0	74.0	8.0	6.0	13.0	10.0	16.0	9.0	6.0	7.0	3.0	18.0	10.0	12.0	7.0	10.0	25.0	10.0	11.0	22.0	5.0	11.0	10.0	14.0	16.0	14.0	9.0	15.0	10.0	6.0	7.0	769.0	47169.0
S81_R1	11384.0	33.0	39.0	44.0	41.0	36.0	61.0	98.0	33.0	130.0	116.0	23.0	152.0	23.0	25.0	28.0	21.0	70.0	34.0	22.0	52.0	24.0	46.0	38.0	39.0	53.0	78.0	192.0	55.0	56.0	198.0	54.0	48.0	45.0	79.0	155.0	168.0	30.0	122.0	45.0	66.0	72.0	1402.0	31113.0
S81_R2	12496.0	36.0	30.0	55.0	99.0	98.0	37.0	28.0	20.0	117.0	69.0	24.0	147.0	24.0	29.0	26.0	24.0	58.0	37.0	27.0	49.0	25.0	42.0	41.0	40.0	53.0	78.0	73.0	55.0	54.0	80.0	54.0	49.0	47.0	77.0	89.0	169.0	26.0	97.0	49.0	63.0	60.0	1083.0	30709.0
S82_R1	11194.0	91.0	25.0	25.0	31.0	18.0	32.0	67.0	13.0	32.0	34.0	3.0	52.0	5.0	2.0	7.0	2.0	22.0	6.0	6.0	13.0	10.0	8.0	7.0	7.0	35.0	11.0	56.0	8.0	7.0	78.0	5.0	0.0	9.0	16.0	48.0	78.0	9.0	31.0	9.0	47.0	16.0	930.0	299620.0
S82_R2	11885.0	98.0	28.0	27.0	42.0	54.0	38.0	60.0	1.0	30.0	26.0	3.0	50.0	6.0	3.0	6.0	2.0	15.0	5.0	6.0	10.0	7.0	8.0	7.0	5.0	36.0	8.0	23.0	4.0	7.0	26.0	5.0	2.0	8.0	11.0	26.0	80.0	7.0	14.0	9.0	44.0	12.0	1742.0	298239.0
S83_R1	4417.0	18.0	15.0	20.0	56.0	10.0	14.0	18.0	14.0	69.0	40.0	20.0	92.0	17.0	14.0	6.0	3.0	28.0	21.0	15.0	21.0	19.0	21.0	15.0	11.0	37.0	22.0	88.0	22.0	29.0	96.0	18.0	16.0	22.0	32.0	46.0	30.0	17.0	52.0	12.0	28.0	21.0	883.0	211053.0
S83_R2	4659.0	19.0	17.0	23.0	57.0	16.0	15.0	14.0	13.0	65.0	35.0	21.0	90.0	19.0	16.0	9.0	4.0	16.0	20.0	16.0	16.0	19.0	22.0	12.0	12.0	37.0	23.0	26.0	17.0	29.0	25.0	16.0	14.0	19.0	19.0	19.0	35.0	14.0	19.0	8.0	15.0	15.0	2715.0	209228.0
