S15_R2	2620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	243.0	773.0	1365.0	1067.0	806.0	730.0	918.0	1308.0	2131.0	2656.0	2422.0	2092.0	2100.0	2677.0	3686.0	5076.0	6980.0	9591.0	13931.0	21570.0	35118.0	54185.0	32897.0	229.0
S16_R1	2395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	19.0	53.0	53.0	161.0	278.0	453.0	389.0	518.0	737.0	1004.0	1293.0	1592.0	1899.0	2093.0	2656.0	3992.0	7387.0	24325.0	650.0
S16_R2	2562.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	86.0	219.0	344.0	269.0	219.0	181.0	225.0	264.0	344.0	372.0	345.0	332.0	425.0	591.0	754.0	1055.0	1458.0	2095.0	3111.0	4835.0	7752.0	13347.0	10662.0	95.0
S17_R1	381.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	13.0	40.0	95.0	230.0	398.0	855.0	1428.0	1760.0	2207.0	2756.0	3436.0	4577.0	5752.0	7424.0	9840.0	14143.0	23000.0	46896.0	100279.0	1313.0
S17_R2	397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	253.0	1087.0	1866.0	1301.0	956.0	883.0	929.0	1045.0	1466.0	1758.0	1824.0	2088.0	2834.0	3957.0	5293.0	7201.0	9903.0	13669.0	19336.0	28768.0	42599.0	52901.0	24380.0	118.0
S18_R1	5300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	12.0	46.0	95.0	157.0	281.0	521.0	719.0	599.0	793.0	1092.0	1455.0	1973.0	2398.0	2849.0	2962.0	3214.0	3833.0	6715.0	33771.0	1918.0
S18_R2	5526.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	141.0	447.0	783.0	802.0	669.0	729.0	840.0	1041.0	1338.0	1464.0	1283.0	1296.0	1294.0	1593.0	1916.0	2449.0	3010.0	4029.0	5304.0	7331.0	10453.0	12252.0	4663.0	36.0
S19_R1	4175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	10.0	30.0	94.0	170.0	378.0	755.0	1189.0	1249.0	1496.0	1862.0	2443.0	3043.0	3984.0	5192.0	6967.0	9671.0	15748.0	33968.0	84563.0	13613.0
S19_R2	4465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	378.0	940.0	1423.0	1006.0	799.0	686.0	666.0	732.0	767.0	862.0	983.0	1330.0	1873.0	2896.0	4146.0	5469.0	7580.0	10539.0	15045.0	21934.0	34284.0	47257.0	24347.0	164.0
S1_R1	6732.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	26.0	62.0	123.0	195.0	369.0	679.0	827.0	613.0	673.0	897.0	1110.0	1445.0	1763.0	2233.0	2822.0	3833.0	5927.0	11800.0	64191.0	2164.0
S1_R2	7206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	224.0	733.0	1119.0	1111.0	1035.0	1162.0	1282.0	1550.0	1918.0	2078.0	1963.0	2063.0	2406.0	2974.0	3759.0	4587.0	5753.0	7481.0	9910.0	13380.0	16446.0	14658.0	3623.0	44.0
S20_R1	1761.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	12.0	24.0	68.0	98.0	181.0	340.0	497.0	482.0	580.0	771.0	936.0	1178.0	1423.0	1769.0	2320.0	3204.0	5092.0	10191.0	46499.0	1103.0
S20_R2	1925.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	105.0	390.0	756.0	650.0	525.0	471.0	534.0	863.0	1173.0	1316.0	1154.0	944.0	1030.0	1215.0	1639.0	2138.0	2609.0	3710.0	5084.0	7495.0	11931.0	18702.0	12102.0	66.0
S21_R1	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	13.0	27.0	47.0	93.0	98.0	105.0	129.0	161.0	204.0	234.0	304.0	374.0	532.0	754.0	1117.0	2319.0	7358.0	101.0
S21_R2	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	20.0	107.0	218.0	174.0	128.0	104.0	97.0	116.0	120.0	111.0	111.0	134.0	176.0	243.0	328.0	398.0	486.0	725.0	976.0	1492.0	2309.0	3445.0	1937.0	9.0
S22_R1	6638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	26.0	80.0	139.0	262.0	488.0	1036.0	1324.0	1252.0	1391.0	1875.0	2238.0	2737.0	3102.0	3681.0	4451.0	5689.0	7662.0	12619.0	25025.0	1948.0
S22_R2	7184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	139.0	500.0	901.0	889.0	725.0	800.0	984.0	1412.0	2360.0	2672.0	2178.0	1694.0	1548.0	1775.0	2081.0	2647.0	3243.0	4042.0	5332.0	7570.0	11455.0	14680.0	6773.0	65.0
S23_R1	13130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	7.0	24.0	76.0	150.0	322.0	609.0	1131.0	1607.0	833.0	995.0	1214.0	1542.0	1906.0	2444.0	3062.0	4091.0	6026.0	9284.0	19534.0	96532.0	979.0
S23_R2	14418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	466.0	1093.0	1321.0	1023.0	767.0	776.0	824.0	1091.0	1681.0	1920.0	1533.0	1342.0	1420.0	1702.0	2354.0	3039.0	4208.0	5752.0	8499.0	12761.0	21258.0	39078.0	36842.0	263.0
S24_R1	7224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	39.0	86.0	173.0	346.0	522.0	648.0	561.0	649.0	882.0	1181.0	1450.0	1874.0	2283.0	3233.0	4432.0	6917.0	14128.0	56693.0	1111.0
S24_R2	7533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	87.0	350.0	880.0	760.0	671.0	691.0	790.0	960.0	1134.0	1257.0	1221.0	1305.0	1604.0	2193.0	2858.0	3672.0	4816.0	6333.0	8553.0	12112.0	17261.0	19913.0	7449.0	37.0
S25_R1	5087.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	15.0	50.0	105.0	204.0	422.0	854.0	1245.0	1268.0	1618.0	2096.0	2961.0	3941.0	4968.0	5989.0	7078.0	8661.0	12249.0	23820.0	71277.0	896.0
S25_R2	5583.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	157.0	604.0	1220.0	1077.0	784.0	690.0	696.0	809.0	895.0	993.0	1008.0	1221.0	1817.0	2495.0	3466.0	4595.0	6279.0	8249.0	11748.0	17393.0	26670.0	35984.0	20297.0	73.0
S27_R1	2775.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	13.0	31.0	82.0	114.0	208.0	388.0	501.0	444.0	532.0	622.0	836.0	1014.0	1143.0	1454.0	1857.0	2530.0	3768.0	7555.0	42563.0	1271.0
S27_R2	3032.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	87.0	377.0	745.0	656.0	626.0	604.0	719.0	995.0	1329.0	1397.0	1311.0	1187.0	1239.0	1520.0	1842.0	2398.0	2884.0	3948.0	5225.0	7605.0	10872.0	13345.0	5736.0	25.0
S29_R1	3534.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	15.0	22.0	51.0	99.0	181.0	280.0	411.0	391.0	438.0	623.0	785.0	1105.0	1413.0	1913.0	2477.0	3696.0	5842.0	12035.0	56091.0	821.0
S29_R2	3728.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	129.0	386.0	562.0	526.0	440.0	461.0	546.0	596.0	619.0	716.0	849.0	926.0	1309.0	1682.0	2256.0	3037.0	3962.0	5232.0	7133.0	9941.0	15025.0	20738.0	11381.0	33.0
S2_R1	787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	16.0	56.0	91.0	196.0	387.0	897.0	1505.0	2039.0	2415.0	3154.0	4073.0	4951.0	6308.0	7724.0	10435.0	14535.0	22414.0	43616.0	129664.0	3481.0
S2_R2	828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	281.0	1162.0	1867.0	1494.0	1234.0	1229.0	1551.0	2046.0	2872.0	3428.0	3663.0	3914.0	5214.0	7174.0	9339.0	12331.0	15924.0	21037.0	28854.0	39797.0	49080.0	37376.0	6957.0	69.0
S31_R1	414.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	21.0	27.0	82.0	146.0	298.0	476.0	572.0	718.0	896.0	1193.0	1507.0	1978.0	2572.0	3469.0	4905.0	7885.0	16182.0	47236.0	7804.0
S31_R2	459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	104.0	497.0	993.0	858.0	529.0	448.0	380.0	405.0	418.0	475.0	610.0	792.0	1185.0	1698.0	2321.0	3282.0	4163.0	5641.0	7767.0	11501.0	18028.0	24034.0	11689.0	108.0
S32_R1	1509.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	6.0	20.0	48.0	85.0	192.0	282.0	480.0	719.0	928.0	1282.0	1642.0	2073.0	2526.0	3209.0	3776.0	5118.0	6917.0	10263.0	20194.0	95183.0	4221.0
S32_R2	1590.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	156.0	565.0	1147.0	1039.0	853.0	965.0	1288.0	2007.0	3309.0	4089.0	3557.0	2583.0	2272.0	2637.0	3369.0	4216.0	5622.0	7457.0	10767.0	16344.0	26466.0	37638.0	20622.0	106.0
S33_R1	1591.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	12.0	22.0	41.0	94.0	144.0	158.0	127.0	127.0	197.0	227.0	322.0	371.0	475.0	692.0	943.0	1477.0	3015.0	19898.0	494.0
S33_R2	1718.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	62.0	164.0	216.0	180.0	155.0	151.0	194.0	238.0	264.0	268.0	244.0	242.0	282.0	304.0	484.0	590.0	763.0	1117.0	1498.0	2199.0	3666.0	6882.0	8442.0	108.0
S34_R1	1183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	12.0	36.0	85.0	192.0	403.0	809.0	1311.0	1584.0	1954.0	2707.0	3309.0	4359.0	5592.0	7561.0	10158.0	14625.0	23462.0	47025.0	98357.0	7125.0
S34_R2	1277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	195.0	902.0	2086.0	1770.0	1199.0	1067.0	1046.0	1187.0	1398.0	1848.0	2519.0	3732.0	5523.0	7787.0	10339.0	13700.0	17525.0	22470.0	28332.0	35132.0	38163.0	27597.0	5035.0	7.0
S36_R1	689.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	21.0	45.0	101.0	224.0	412.0	656.0	772.0	944.0	1181.0	1499.0	2050.0	2694.0	3539.0	4827.0	6897.0	11156.0	22394.0	62011.0	8760.0
S36_R2	745.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	131.0	556.0	1161.0	1078.0	675.0	515.0	453.0	432.0	473.0	526.0	675.0	879.0	1276.0	1988.0	2894.0	3829.0	5025.0	6945.0	9739.0	14425.0	22829.0	32923.0	20350.0	355.0
S38_R1	10928.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	6.0	2.0	4.0	12.0	44.0	85.0	180.0	333.0	592.0	1041.0	1390.0	1170.0	1500.0	2076.0	2773.0	3547.0	4376.0	5030.0	5702.0	6660.0	8991.0	17497.0	77454.0	4409.0
S38_R2	11529.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	31.0	178.0	668.0	1417.0	1306.0	1129.0	1317.0	1692.0	2352.0	3426.0	3894.0	3226.0	2825.0	2865.0	3244.0	4107.0	5404.0	6981.0	9253.0	12724.0	18206.0	24979.0	25327.0	7680.0	46.0
S39_R1	2869.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	5.0	16.0	33.0	63.0	124.0	233.0	385.0	664.0	644.0	827.0	1087.0	1391.0	1777.0	2229.0	2832.0	3612.0	4819.0	7805.0	15477.0	65115.0	2599.0
S39_R2	3009.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0	238.0	605.0	904.0	757.0	571.0	597.0	750.0	1105.0	1648.0	2090.0	1882.0	1460.0	1364.0	1747.0	2148.0	2884.0	3874.0	5288.0	7655.0	11520.0	18316.0	27868.0	16204.0	107.0
S3_R1	1608.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	3.0	21.0	52.0	70.0	152.0	262.0	265.0	370.0	540.0	765.0	977.0	1276.0	1408.0	1499.0	1593.0	1963.0	3351.0	13176.0	340.0
S3_R2	1666.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	34.0	105.0	159.0	121.0	124.0	139.0	163.0	177.0	204.0	243.0	244.0	275.0	360.0	471.0	661.0	888.0	1258.0	1560.0	2240.0	3398.0	5150.0	6908.0	3136.0	10.0
S40_R1	6067.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	14.0	42.0	102.0	159.0	300.0	573.0	802.0	809.0	991.0	1347.0	1747.0	2345.0	2860.0	3455.0	4165.0	5360.0	7748.0	14920.0	47806.0	1339.0
S40_R2	6287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	88.0	364.0	729.0	748.0	674.0	716.0	736.0	942.0	1061.0	1141.0	1174.0	1511.0	1881.0	2556.0	3431.0	4212.0	5557.0	7049.0	9500.0	12728.0	17098.0	17546.0	5184.0	33.0
S41_R1	3222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	38.0	56.0	96.0	212.0	322.0	438.0	479.0	550.0	717.0	873.0	1182.0	1460.0	1916.0	2480.0	3542.0	5473.0	10794.0	45550.0	1364.0
S41_R2	3335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	89.0	375.0	745.0	736.0	654.0	693.0	740.0	885.0	1180.0	1318.0	1252.0	1296.0	1478.0	1965.0	2573.0	3156.0	4005.0	5151.0	7102.0	9423.0	12984.0	14423.0	5167.0	43.0
S42_R1	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	6.0	22.0	59.0	115.0	285.0	613.0	1077.0	1294.0	1605.0	1877.0	2345.0	2971.0	3670.0	4917.0	6314.0	9372.0	15373.0	34576.0	67031.0	7771.0
S42_R2	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	157.0	762.0	1438.0	1150.0	810.0	606.0	583.0	612.0	716.0	845.0	1081.0	1572.0	2281.0	3316.0	4520.0	6079.0	8038.0	10933.0	14885.0	22059.0	32252.0	34534.0	11943.0	86.0
S43_R1	385.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	9.0	24.0	24.0	61.0	111.0	95.0	146.0	165.0	231.0	279.0	324.0	447.0	556.0	873.0	1279.0	2745.0	18689.0	260.0
S43_R2	417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	38.0	128.0	146.0	136.0	114.0	104.0	132.0	168.0	237.0	297.0	223.0	232.0	227.0	303.0	368.0	546.0	705.0	1000.0	1424.0	2270.0	3739.0	6905.0	6805.0	45.0
S44_R1	5189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0	39.0	66.0	142.0	238.0	438.0	635.0	584.0	672.0	861.0	1134.0	1380.0	1823.0	2308.0	2965.0	4058.0	6243.0	12447.0	46845.0	1270.0
S44_R2	5379.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	179.0	470.0	721.0	621.0	622.0	634.0	729.0	963.0	1237.0	1538.0	1341.0	1292.0	1473.0	1733.0	2401.0	3135.0	3980.0	5235.0	7115.0	9986.0	14418.0	16949.0	7103.0	70.0
S46_R1	7263.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	53.0	98.0	185.0	360.0	570.0	616.0	556.0	615.0	760.0	1068.0	1340.0	1639.0	2100.0	2684.0	3856.0	6298.0	12853.0	51133.0	2331.0
S46_R2	7575.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	21.0	164.0	490.0	861.0	771.0	669.0	768.0	859.0	1003.0	1285.0	1350.0	1292.0	1223.0	1363.0	1614.0	2148.0	2687.0	3457.0	4488.0	6300.0	8909.0	13228.0	19313.0	14444.0	113.0
S47_R1	1993.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	12.0	51.0	91.0	160.0	321.0	687.0	987.0	1113.0	1425.0	1861.0	2501.0	3103.0	4102.0	5325.0	7076.0	10063.0	16030.0	36225.0	93216.0	2114.0
S47_R2	2160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	293.0	822.0	1272.0	962.0	773.0	775.0	745.0	832.0	1014.0	1196.0	1191.0	1413.0	2015.0	2874.0	3927.0	5495.0	7393.0	9992.0	14168.0	21316.0	32196.0	44850.0	30178.0	586.0
S48_R1	1194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	12.0	35.0	81.0	149.0	263.0	414.0	606.0	858.0	1351.0	1878.0	2751.0	3475.0	3761.0	3390.0	2754.0	1818.0	1546.0	4684.0	684.0
S48_R2	1251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	58.0	125.0	179.0	163.0	161.0	168.0	233.0	284.0	354.0	396.0	343.0	289.0	343.0	414.0	534.0	655.0	866.0	1227.0	1726.0	2703.0	4403.0	7930.0	6852.0	52.0
S49_R1	1339.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	10.0	39.0	75.0	122.0	223.0	400.0	613.0	697.0	982.0	1246.0	1711.0	2000.0	2499.0	3201.0	3923.0	5347.0	8356.0	16824.0	69109.0	2925.0
S49_R2	1437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	169.0	546.0	933.0	748.0	683.0	699.0	863.0	1232.0	1852.0	2403.0	2161.0	1673.0	1597.0	1829.0	2311.0	2931.0	3989.0	5481.0	7551.0	11268.0	17961.0	29063.0	21993.0	253.0
S51_R1	2363.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	3.0	11.0	13.0	51.0	82.0	133.0	220.0	368.0	555.0	580.0	723.0	912.0	1128.0	1524.0	1913.0	2408.0	2968.0	3992.0	6109.0	11824.0	63528.0	2318.0
S51_R2	2472.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	121.0	467.0	985.0	823.0	710.0	700.0	814.0	1087.0	1541.0	1825.0	1720.0	1557.0	1791.0	2302.0	2863.0	3583.0	4737.0	6197.0	8665.0	12545.0	18076.0	20442.0	7628.0	58.0
S52_R1	712.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	9.0	12.0	33.0	46.0	91.0	140.0	131.0	208.0	277.0	361.0	495.0	607.0	689.0	731.0	827.0	1037.0	1850.0	8432.0	317.0
S52_R2	740.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	79.0	214.0	176.0	120.0	110.0	116.0	155.0	172.0	191.0	167.0	168.0	200.0	262.0	376.0	534.0	655.0	930.0	1281.0	1904.0	2930.0	3866.0	1640.0	2.0
S54_R1	924.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	7.0	22.0	60.0	107.0	234.0	518.0	806.0	1019.0	1295.0	1713.0	2116.0	2867.0	3790.0	5233.0	6982.0	9797.0	15626.0	33788.0	97821.0	8312.0
S54_R2	981.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	292.0	827.0	1236.0	1032.0	794.0	731.0	727.0	794.0	950.0	1144.0	1482.0	2242.0	3239.0	4698.0	6499.0	8384.0	11151.0	14797.0	20232.0	27740.0	35822.0	35103.0	12032.0	95.0
S55_R1	3627.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	15.0	64.0	114.0	217.0	366.0	584.0	918.0	1044.0	1310.0	1781.0	2423.0	3038.0	3910.0	4965.0	6480.0	9040.0	14783.0	30914.0	94175.0	3509.0
S55_R2	3762.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	167.0	651.0	1251.0	1081.0	970.0	1049.0	1169.0	1557.0	2364.0	2713.0	2662.0	2444.0	2621.0	3325.0	4291.0	5570.0	7341.0	10021.0	14114.0	20698.0	30421.0	40304.0	22527.0	199.0
S56_R1	9932.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	4.0	2.0	1.0	3.0	22.0	54.0	143.0	225.0	503.0	786.0	1013.0	930.0	1161.0	1663.0	2223.0	2929.0	3622.0	4377.0	4864.0	5615.0	7573.0	13974.0	70074.0	1550.0
S56_R2	10421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	16.0	124.0	516.0	1018.0	977.0	962.0	989.0	1099.0	1240.0	1428.0	1566.0	1553.0	1687.0	2152.0	2808.0	3650.0	4615.0	5987.0	7846.0	10390.0	14911.0	21012.0	25629.0	10603.0	48.0
S57_R1	13094.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	5.0	4.0	5.0	4.0	26.0	90.0	201.0	389.0	604.0	1139.0	1683.0	1523.0	1989.0	2467.0	3299.0	4436.0	5937.0	7490.0	10180.0	14871.0	25095.0	59218.0	73795.0	1913.0
S57_R2	13481.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	41.0	254.0	1131.0	1897.0	1504.0	1329.0	1371.0	1514.0	1822.0	2122.0	2454.0	3113.0	4115.0	5860.0	8042.0	10480.0	13566.0	17714.0	22982.0	30392.0	35341.0	30489.0	15472.0	2922.0	54.0
S58_R1	683.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	6.0	15.0	27.0	52.0	95.0	220.0	493.0	704.0	830.0	1036.0	1216.0	1539.0	2038.0	2542.0	3376.0	4339.0	6025.0	9353.0	20209.0	47697.0	4635.0
S58_R2	757.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	180.0	590.0	1102.0	832.0	552.0	455.0	456.0	526.0	599.0	739.0	804.0	1074.0	1504.0	2210.0	3099.0	4088.0	5194.0	7256.0	9850.0	14006.0	19789.0	22835.0	8524.0	102.0
S59_R1	267.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	10.0	27.0	68.0	141.0	325.0	685.0	1070.0	1291.0	1572.0	2010.0	2529.0	3219.0	4164.0	5503.0	7451.0	10737.0	17362.0	37497.0	94254.0	13419.0
S59_R2	277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	198.0	885.0	1608.0	1258.0	905.0	862.0	791.0	855.0	918.0	1021.0	1288.0	1861.0	2698.0	3802.0	5476.0	7115.0	9415.0	12513.0	17568.0	25771.0	38383.0	47829.0	20123.0	175.0
S5_R1	2914.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	5.0	20.0	55.0	110.0	281.0	554.0	830.0	888.0	1125.0	1418.0	1704.0	2106.0	2640.0	3356.0	4462.0	6120.0	9643.0	20652.0	38505.0	1538.0
S5_R2	3027.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	109.0	459.0	895.0	700.0	550.0	520.0	551.0	598.0	727.0	840.0	1161.0	1519.0	2238.0	3085.0	4056.0	5052.0	6138.0	8087.0	10552.0	13974.0	16539.0	13572.0	3937.0	42.0
S60_R1	1555.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	13.0	27.0	66.0	119.0	313.0	679.0	991.0	1154.0	1497.0	1875.0	2363.0	3129.0	4068.0	5202.0	6980.0	10092.0	15717.0	29865.0	50279.0	2905.0
S60_R2	1644.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	81.0	463.0	1131.0	1262.0	780.0	698.0	670.0	779.0	935.0	1149.0	1534.0	2324.0	3451.0	4738.0	6320.0	8217.0	10659.0	13551.0	17102.0	20415.0	21144.0	15716.0	4106.0	11.0
